0.07355403900146484,1636184913.5055666,0.665,0.813,1.215,0.7105921122439837,1.0641331834885237,0.7105921122439837,1.0641331834885237,0,0,0,0,0,0
0.06971216201782227,1636184913.5752695,0.713,0.808,1.245,0.7430460572273762,1.0794666130054957,0.7430460572273762,1.0794666130054957,0,0,0,0,0,0
0.06925678253173828,1636184913.64452,0.728,0.818,1.199,0.7565482209544204,1.056859955802696,0.7565482209544204,1.056859955802696,0,0,0,0,0,0
0.06897807121276855,1636184913.7134943,0.584,0.77,1.183,0.6397916192374316,1.0266956411136952,0.6397916192374316,1.0266956411136952,0,0,0,0,0,0
0.06909847259521484,1636184913.7825935,0.539,0.759,1.191,0.6034541227758414,1.0264567765857275,0.6034541227758414,1.0264567765857275,0,0,0,0,0,0
0.0690460205078125,1636184913.851638,0.521,0.728,1.213,0.5818146195485167,1.0249202922573772,0.5818146195485167,1.0249202922573772,0,0,0,0,0,0
0.0690603256225586,1636184913.920689,0.573,0.693,1.161,0.6101063766604804,0.9792183755577947,0.6101063766604804,0.9792183755577947,0,0,0,0,0,0
0.06902408599853516,1636184913.989719,0.48,0.688,1.135,0.5405499277790223,0.9621691141605627,0.5405499277790223,0.9621691141605627,0,0,0,0,0,0
0.07146883010864258,1636184914.0613317,0.531,0.676,1.142,0.5750369325901832,0.9605471754726981,0.5750369325901832,0.9605471754726981,0,0,0,0,0,0
0.07174062728881836,1636184914.1329324,0.54,0.647,1.077,0.573194786618014,0.9102966276804965,0.573194786618014,0.9102966276804965,0,0,0,0,0,0
0.07335162162780762,1636184914.2064388,0.653,0.637,1.097,0.6476760593552531,0.9168630126950502,0.6476760593552531,0.9168630126950502,0,0,0,0,0,0
0.07159948348999023,1636184914.2780294,0.618,0.614,1.041,0.6166771275069772,0.87455585417641,0.6166771275069772,0.87455585417641,0,0,0,0,0,0
0.07381343841552734,1636184914.3517146,0.629,0.584,1.016,0.6137792073474614,0.8463208179750581,0.6137792073474614,0.8463208179750581,0,0,0,0,0,0
0.07340884208679199,1636184914.425107,0.679,0.571,0.953,0.6412725712210693,0.8047892361048301,0.6412725712210693,0.8047892361048301,0,0,0,0,0,0
0.06907010078430176,1636184914.4941785,0.656,0.535,0.91,0.6133132121184831,0.7636853876977024,0.6133132121184831,0.7636853876977024,0,0,0,0,0,0
0.06900620460510254,1636184914.5631833,0.735,0.523,0.817,0.6569284560236968,0.7051708237814124,0.6569284560236968,0.7051708237814124,0,0,0,0,0,0
0.06891679763793945,1636184914.6321275,0.65,0.509,0.725,0.5996099308788819,0.6451241985910076,0.5996099308788819,0.6451241985910076,0,0,0,0,0,0
0.06900906562805176,1636184914.7011046,0.7,0.488,0.642,0.6214328800459272,0.5864446248798003,0.6214328800459272,0.5864446248798003,0,0,0,0,0,0
0.06905841827392578,1636184914.7701588,0.699,0.46,0.585,0.6088492735651038,0.5403865296650407,0.6088492735651038,0.5403865296650407,0,0,0,0,0,0
0.0710906982421875,1636184914.8412595,0.694,0.432,0.524,0.59349966978286,0.4916562889268645,0.59349966978286,0.4916562889268645,0,0,0,0,0,0
0.06897497177124023,1636184914.9102345,0.661,0.431,0.481,0.5740007726707024,0.46388966857374453,0.5740007726707024,0.46388966857374453,0,0,0,0,0,0
0.06896257400512695,1636184914.9791968,0.644,0.409,0.444,0.5543987249415344,0.4321308596901314,0.5543987249415344,0.4321308596901314,0,0,0,0,0,0
0.06902217864990234,1636184915.048217,0.627,0.373,0.436,0.5282422898303855,0.4141139516676821,0.5282422898303855,0.4141139516676821,0,0,0,0,0,0
0.06899619102478027,1636184915.1172073,0.59,0.351,0.393,0.49707531480884826,0.37861198474274677,0.49707531480884826,0.37861198474274677,0,0,0,0,0,0
0.06897687911987305,1636184915.18618,0.567,0.344,0.372,0.4808005275387697,0.3625167315741638,0.4808005275387697,0.3625167315741638,0,0,0,0,0,0
0.06926345825195312,1636184915.255451,0.551,0.309,0.348,0.45525829696178177,0.3346142188856636,0.45525829696178177,0.3346142188856636,0,0,0,0,0,0
0.0691685676574707,1636184915.3246212,0.503,0.291,0.325,0.419889714441705,0.3133621499609161,0.419889714441705,0.3133621499609161,0,0,0,0,0,0
0.06952214241027832,1636184915.3942835,0.487,0.271,0.292,0.4013509266291403,0.2848960162444255,0.4013509266291403,0.2848960162444255,0,0,0,0,0,0
0.06946444511413574,1636184915.4637496,0.444,0.248,0.269,0.36636640642086815,0.26188045226578505,0.36636640642086815,0.26188045226578505,-0.06903815269470215,0,0,0,0,0
0.07185554504394531,1636184915.535521,0.469,0.235,0.242,0.3733689506236366,0.23966724837183376,0.3733689506236366,0.23966724837183376,-0.07129907608032227,0,0,0,0,0
0.06937789916992188,1636184915.604904,0.557,0.246,0.204,0.42533543549422786,0.21700053147549828,0.42533543549422786,0.21700053147549828,-0.06877994537353516,0,0,0,0,0
0.06934595108032227,1636184915.6741986,0.588,0.251,0.19,0.4439919914547917,0.2082846384402331,0.4439919914547917,0.2082846384402331,-0.06878781318664551,0,0,0,0,0
0.06927108764648438,1636184915.7434602,0.558,0.287,0.184,0.448070074284155,0.2130732682166081,0.448070074284155,0.2130732682166081,-0.0685732364654541,0,0,0,0,0
0.06914806365966797,1636184915.8126338,0.519,0.329,0.179,0.4465157434912234,0.2188195784693293,0.4465157434912234,0.2188195784693293,-0.06846189498901367,0,0,0,0,0
0.06903958320617676,1636184915.8816452,2,0.427,0.188,1.201520806654319,0.24644894182240212,1.201520806654319,0.24644894182240212,-0.06866168975830078,0,0,0,0,0
0.06901693344116211,1636184915.9506679,0.0,0.549,0.198,1.201520806654319,0.277219994865408,1.201520806654319,0.277219994865408,-0.06840777397155762,0,0,0,0,0
0.07112336158752441,1636184916.021787,2,0.527,0.217,1.287916182582193,0.2908208401236051,1.287916182582193,0.2908208401236051,-0.07053565979003906,0,0,0,0,0
